"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"COME17","","Corallorhiza mertensiana Bong.","Pacific coralroot","Orchidaceae"
"COME17","COMAM6","Corallorhiza maculata (Raf.) Raf. ssp. mertensiana (Bong.) Calder & Roy L. Taylor","","Orchidaceae"
"COME17","COMAM4","Corallorrhiza maculata (Raf.) Raf. ssp. mertensiana (Bong.) Calder & Roy L. Taylor, orth. var.","","Orchidaceae"
"COME17","COME4","Corallorrhiza mertensiana Bong., orth. var.","","Orchidaceae"
"CORAL5","","Corallorhiza Gagnebin, orth. cons.","coralroot","Orchidaceae"
"CORAL5","CORAL2","Corallorrhiza Gagnebin, orth. rej.","","Orchidaceae"
"COST19","","Corallorhiza striata Lindl.","hooded coralroot","Orchidaceae"
"COST19","COST","Corallorrhiza striata Lindl., orth. var.","","Orchidaceae"
"COSTS3","","Corallorhiza striata Lindl. var. striata","hooded coralroot","Orchidaceae"
"COSTS3","COOC10","Corallorhiza ochroleuca Rydb.","","Orchidaceae"
"COSTS3","COSTF2","Corallorhiza striata Lindl. var. flavida Todsen & Todsen","","Orchidaceae"
"COSTS3","COSTO4","Corallorhiza striata Lindl. var. ochroleuca (Rydb.) Magrath","","Orchidaceae"
"COSTS3","COOC7","Corallorrhiza ochroleuca Rydb., orth. var.","","Orchidaceae"
"COSTS3","COSTF","Corallorrhiza striata Lindl. var. flavida Todsen & Todsen, orth. var.","","Orchidaceae"
"COSTS3","COSTO3","Corallorrhiza striata Lindl. var. ochroleuca (Rydb.) Magrath, orth. var.","","Orchidaceae"
"COSTS3","COSTS","Corallorrhiza striata Lindl. var. striata Lindl., orth. var.","","Orchidaceae"
"COTR18","","Corallorhiza trifida Chatelain","yellow coralroot","Orchidaceae"
"COTR18","COCO40","Corallorhiza corallorhiza (L.) Karst., nom. inval.","","Orchidaceae"
"COTR18","COTRV2","Corallorhiza trifida Chatelain var. verna (Nutt.) Fernald","","Orchidaceae"
"COTR18","COCO23","Corallorrhiza corallorrhiza (L.) Karst., orth. var., nom. inval.","","Orchidaceae"
"COTR18","COTR3","Corallorrhiza trifida Chatelain, orth. var.","","Orchidaceae"
"COTR18","COTRV","Corallorrhiza trifida Chatelain var. verna (Nutt.) Fernald, orth. var.","","Orchidaceae"
"CYAC3","","Cypripedium acaule Aiton","moccasin flower","Orchidaceae"
"CYAC3","CYHI9","Cypripedium hirsutum Mill., nom. utique rej.","","Orchidaceae"
"CYAC3","FIAC","Fissipes acaulis (Aiton) Small","","Orchidaceae"
"CYAC3","FIHI","Fissipes hirsuta (Mill.) Farw., nom. utique rej.","","Orchidaceae"
"CYMO2","","Cypripedium montanum Douglas ex Lindl.","mountain lady's slipper","Orchidaceae"
"CYPA19","","Cypripedium parviflorum Salisb.","lesser yellow lady's slipper","Orchidaceae"
"CYPA5","","Cypripedium passerinum Richardson","sparrowegg lady's slipper","Orchidaceae"
"CYPA5","CYPAM2","Cypripedium passerinum Richardson var. minganense Vict.","","Orchidaceae"
"CYPAM3","","Cypripedium parviflorum Salisb. var. makasin (Farw.) Sheviak","greater yellow lady's slipper","Orchidaceae"
"CYPAM3","CYPUM","Cypripedium pubescens Willd. var. makasin Farw.","","Orchidaceae"
"CYPAP3","","Cypripedium parviflorum Salisb. var. pubescens (Willd.) Knight","greater yellow lady's slipper","Orchidaceae"
"CYPAP3","CYCAP4","Cypripedium calceolus L. var. planipetalum (Fernald) Vict. & J. Rousseau","","Orchidaceae"
"CYPAP3","CYCAP2","Cypripedium calceolus L. var. pubescens (Willd.) Correll","","Orchidaceae"
"CYPAP3","CYFU7","Cypripedium furcatum Raf.","","Orchidaceae"
"CYPAP3","CYPL8","Cypripedium planipetalum (Fernald) Morris & Eames","","Orchidaceae"
"CYPAP3","CYPU10","Cypripedium pubescens Willd.","","Orchidaceae"
"CYPAP3","CYPUP","Cypripedium pubescens Willd. var. pubescens","","Orchidaceae"
"CYPRI","","Cypripedium L.","lady's slipper","Orchidaceae"
"DACTY3","","Dactylorhiza Neck. ex Nevski","keyflower","Orchidaceae"
"DAVI6","","Dactylorhiza viridis (L.) R.M. Bateman, A.M. Pridgeon & M.W. Chase","longbract frog orchid","Orchidaceae"
"DAVI6","COBR3","Coeloglossum bracteatum (Muhl. ex Willd.) Parl.","","Orchidaceae"
"DAVI6","COVI6","Coeloglossum viride (L.) Hartm.","","Orchidaceae"
"DAVI6","COVIB3","Coeloglossum viride (L.) Hartm. ssp. bracteatum (Muhl. ex Willd.) Hultén","","Orchidaceae"
"DAVI6","COVII","Coeloglossum viride (L.) Hartm. var. islandicum (Lindl.) M. Schulze","","Orchidaceae"
"DAVI6","COVIV","Coeloglossum viride (L.) Hartm. var. virescens (Muhl. ex Willd.) Luer","","Orchidaceae"
"DAVI6","COVIV2","Coeloglossum viride (L.) Hartm. var. viride","","Orchidaceae"
"DAVI6","HABR7","Habenaria bracteata (Muhl. ex Willd.) R. Br.","","Orchidaceae"
"DAVI6","HAVI7","Habenaria viridis (L.) R. Br.","","Orchidaceae"
"DAVI6","HAVIB2","Habenaria viridis (L.) R. Br. var. bracteata (Muhl. ex Willd.) Rchb. ex A. Gray","","Orchidaceae"
"DAVI6","HAVII","Habenaria viridis (L.) R. Br. var. interjecta Fernald","","Orchidaceae"
"GOOB2","","Goodyera oblongifolia Raf.","western rattlesnake plantain","Orchidaceae"
"GOOB2","GODE5","Goodyera decipiens (Hook.) F.T. Hubbard","","Orchidaceae"
"GOOB2","GOOBR","Goodyera oblongifolia Raf. var. reticulata B. Boivin","","Orchidaceae"
"GOOB2","PEDE14","Peramium decipiens (Hook.) Piper","","Orchidaceae"
"GOOB2","PEME61","Peramium menziesii Lindl.","","Orchidaceae"
"GOODY","","Goodyera R. Br.","rattlesnake plantain","Orchidaceae"
"GORE2","","Goodyera repens (L.) R. Br.","lesser rattlesnake plantain","Orchidaceae"
"GORE2","GOOP","Goodyera ophioides (Fernald) Rydb.","","Orchidaceae"
"GORE2","GOREO3","Goodyera repens (L.) R. Br. ssp. ophioides (Fernald) Á. Löve & Simon","","Orchidaceae"
"GORE2","GOREO2","Goodyera repens (L.) R. Br. var. ophioides Fernald","","Orchidaceae"
"GORE2","PEOP2","Peramium ophioides (Fernald) Rydb.","","Orchidaceae"
"LIBO4","","Listera borealis Morong","northern twayblade","Orchidaceae"
"LIBO4","NEBO2","Neottia borealis (Morong) Szlach.","","Orchidaceae"
"LICA10","","Listera caurina Piper","northwestern twayblade","Orchidaceae"
"LICA10","LIBA3","Listera banksiana auct. non Lindl.","","Orchidaceae"
"LICA10","NEBA2","Neottia banksiana (Lindl.) Rchb.f.","","Orchidaceae"
"LICA10","NECA9","Neottia caurina (Piper) Szlach.","","Orchidaceae"
"LICA10","OPCA4","Ophrys caurina (Piper) Rydb.","","Orchidaceae"
"LICO5","","Listera convallarioides (Sw.) Nutt. ex Elliott","broadlipped twayblade","Orchidaceae"
"LICO5","NECO9","Neottia convallarioides (Sw.) Rich.","","Orchidaceae"
"LICO5","OPCO8","Ophrys convallarioides (Sw.) W. Wight","","Orchidaceae"
"LICO6","","Listera cordata (L.) R. Br.","heartleaf twayblade","Orchidaceae"
"LICO6","NECO12","Neottia cordata (L.) Rich.","","Orchidaceae"
"LICOC2","","Listera cordata (L.) R. Br. var. cordata","heartleaf twayblade","Orchidaceae"
"LICOC2","OPCO9","Ophrys cordata L.","","Orchidaceae"
"LICON","","Listera cordata (L.) R. Br. var. nephrophylla (Rydb.) Hultén","heartleaf twayblade","Orchidaceae"
"LICON","LICON2","Listera cordata (L.) R. Br. ssp. nephrophylla (Rydb.) Á. Löve & D. Löve","","Orchidaceae"
"LICON","LINE5","Listera nephrophylla Rydb.","","Orchidaceae"
"LICON","NENE6","Neottia nephrophylla (Rydb.) Szlach.","","Orchidaceae"
"LISTE","","Listera R. Br.","twayblade","Orchidaceae"
"MABR5","","Malaxis brachypoda (A. Gray) Fernald","white adder's-mouth orchid","Orchidaceae"
"MABR5","MAMOB2","Malaxis monophyllos (L.) Sw. ssp. brachypoda (A. Gray) Á. Löve & D. Löve","","Orchidaceae"
"MABR5","MAMOB","Malaxis monophyllos (L.) Sw. var. brachypoda (A. Gray) F. Morris & Eames","","Orchidaceae"
"MALAX","","Malaxis Sol. ex Sw.","adder's-mouth orchid","Orchidaceae"
"MAPA4","","Malaxis paludosa (L.) Sw.","bog adder's-mouth orchid","Orchidaceae"
"MAPA4","HAPA11","Hammarbya paludosa (L.) Kuntze","","Orchidaceae"
"PIPER2","","Piperia Rydb.","rein orchid","Orchidaceae"
"PIUN3","","Piperia unalascensis (Spreng.) Rydb.","slender-spire orchid","Orchidaceae"
"PIUN3","HAUN","Habenaria unalascensis (Spreng.) S. Watson","","Orchidaceae"
"PIUN3","PLCO7","Platanthera cooperi (S. Watson) Rydb.","","Orchidaceae"
"PIUN3","PLUN3","Platanthera unalascensis (Spreng.) Kurtz","","Orchidaceae"
"PIUN3","SPUN","Spiranthes unalascensis Spreng.","","Orchidaceae"
"PLAQ2","","Platanthera aquilonis Sheviak","northern green orchid","Orchidaceae"
"PLAQ2","HAHY3","Habenaria hyperborea auct. non (L.) R. Br.","","Orchidaceae"
"PLAQ2","PLHY9","Platanthera hyperborea auct. non (L.) Lindl.","","Orchidaceae"
"PLATA2","","Platanthera Rich.","fringed orchid","Orchidaceae"
"PLDI3","","Platanthera dilatata (Pursh) Lindl. ex Beck","scentbottle","Orchidaceae"
"PLDI3","PIDI7","Piperia dilatata (Pursh) Szlach. & Rutk.","","Orchidaceae"
"PLDIA","","Platanthera dilatata (Pursh) Lindl. ex Beck var. albiflora (Cham.) Ledeb.","scentbottle","Orchidaceae"
"PLDIA","HADIA2","Habenaria dilatata (Pursh) Hook. var. albiflora (Cham.) Correll","","Orchidaceae"
"PLDIA","LIDIA","Limnorchis dilatata (Pursh) Rydb. ssp. albiflora (Cham.) Á. Löve & Simon","","Orchidaceae"
"PLDID","","Platanthera dilatata (Pursh) Lindl. ex Beck var. dilatata","scentbottle","Orchidaceae"
"PLDID","HADI7","Habenaria dilatata (Pursh) Hook.","","Orchidaceae"
"PLDID","LIDI5","Limnorchis dilatata (Pursh) Rydb.","","Orchidaceae"
"PLDID","PLDIA2","Platanthera dilatata (Pursh) Lindl. ex Beck var. angustifolia Hook.","","Orchidaceae"
"PLHU2","","Platanthera huronensis (Nutt.) Lindl.","Huron green orchid","Orchidaceae"
"PLHU2","HAHU","Habenaria huronensis (Nutt.) Spreng.","","Orchidaceae"
"PLHU2","HAHYH","Habenaria hyperborea (L.) R. Br. var. huronensis (Nutt.) Farw.","","Orchidaceae"
"PLHU2","PLHYH","Platanthera hyperborea (L.) Lindl. var. huronensis (Nutt.) Luer","","Orchidaceae"
"PLHU2","PLHYM","Platanthera hyperborea (L.) Lindl. var. major Lange","","Orchidaceae"
"PLOB","","Platanthera obtusata (Banks ex Pursh) Lindl.","bluntleaved orchid","Orchidaceae"
"PLOBO3","","Platanthera obtusata (Banks ex Pursh) Lindl. ssp. obtusata","bluntleaved orchid","Orchidaceae"
"PLOBO3","HAOB2","Habenaria obtusata (Banks ex Pursh) Richardson","","Orchidaceae"
"PLOBO3","HAOBC","Habenaria obtusata (Banks ex Pursh) Richardson var. collectanea Fernald","","Orchidaceae"
"PLOBO3","LYOB2","Lysiella obtusata (Banks ex Pursh) Rydb.","","Orchidaceae"
"PLOR4","","Platanthera orbiculata (Pursh) Lindl.","lesser roundleaved orchid","Orchidaceae"
"PLOR4","HAOR2","Habenaria orbiculata (Pursh) Torr.","","Orchidaceae"
"PLOR4","HAORL","Habenaria orbiculata (Pursh) Torr. var. lehorsii Fernald","","Orchidaceae"
"PLOR4","HAORM2","Habenaria orbiculata (Pursh) Torr. var. menziesii (Lindl.) Fernald","","Orchidaceae"
"PLOR4","LYOR","Lysias orbiculata (Pursh) Rydb.","","Orchidaceae"
"PLST4","","Platanthera stricta Lindl.","slender bog orchid","Orchidaceae"
"PLST4","HAHYV","Habenaria hyperborea (L.) R. Br. var. viridiflora (Cham.) S.L. Welsh","","Orchidaceae"
"PLST4","HASA","Habenaria saccata Greene","","Orchidaceae"
"PLST4","HAST5","Habenaria stricta (Lindl.) Rydb.","","Orchidaceae"
"PLST4","LISA5","Limnorchis saccata (Greene) Á. Löve & Simon","","Orchidaceae"
"PLST4","LIST8","Limnorchis stricta (Lindl.) Rydb.","","Orchidaceae"
"PLST4","LIVI5","Limnorchis viridiflora (Cham.) Rydb.","","Orchidaceae"
"PLST4","PLCO15","Platanthera convallariifolia (Fisch.) Lindl.","","Orchidaceae"
"PLST4","PLDIG","Platanthera dilatata (Pursh) Lindl. ex Beck var. gracilis Ledeb.","","Orchidaceae"
"PLST4","PLHYV","Platanthera hyperborea (L.) Lindl. var. viridiflora (Cham.) Luer","","Orchidaceae"
"PLST4","PLSA6","Platanthera saccata (Greene) Hultén","","Orchidaceae"
"SPIRA2","","Spiranthes Rich.","lady's tresses","Orchidaceae"
"SPLA4","","Spiranthes lacera (Raf.) Raf.","northern slender lady's tresses","Orchidaceae"
"SPLAL","","Spiranthes lacera (Raf.) Raf. var. lacera","northern slender lady's tresses","Orchidaceae"
"SPRO","","Spiranthes romanzoffiana Cham.","hooded lady's tresses","Orchidaceae"
"SPRO","IBST","Ibidium strictum (Rydb.) House","","Orchidaceae"
"SPRO","SPST6","Spiranthes stricta Rydb.","","Orchidaceae"
"BORO","","Boschniakia rossica (Cham. & Schltdl.) Fedtsch.","northern groundcone","Orobanchaceae"
"BOSCH","","Boschniakia C.A. Mey. ex Bong.","groundcone","Orobanchaceae"
"ORFA","","Orobanche fasciculata Nutt.","clustered broomrape","Orobanchaceae"
"ORFA","ANFA2","Anoplanthus fasciculatus (Nutt.) Walp.","","Orobanchaceae"
"ORFA","APFA","Aphyllon fasciculatum (Nutt.) Torr. & A. Gray","","Orobanchaceae"
"ORFA","ORFAF","Orobanche fasciculata Nutt. var. franciscana Achey","","Orobanchaceae"
"ORFA","ORFAL","Orobanche fasciculata Nutt. var. lutea (Parry) Achey","","Orobanchaceae"
"ORFA","ORFAS","Orobanche fasciculata Nutt. var. subulata Goodman","","Orobanchaceae"
"ORFA","ORFAT","Orobanche fasciculata Nutt. var. typica Achey","","Orobanchaceae"
"ORFA","THFA","Thalesia fasciculata (Nutt.) Britton","","Orobanchaceae"
"ORFA","THLU","Thalesia lutea (Parry) Rydb.","","Orobanchaceae"
"ORLU","","Orobanche ludoviciana Nutt.","Louisiana broomrape","Orobanchaceae"
"ORLUL2","","Orobanche ludoviciana Nutt. ssp. ludoviciana","Louisiana broomrape","Orobanchaceae"
"ORLUL2","APAR3","Aphyllon arenosum Suksd.","","Orobanchaceae"
"ORLUL2","COLU3","Conopholis ludoviciana (Nutt.) Alph. Wood","","Orobanchaceae"
"ORLUL2","MYLU","Myzorrhiza ludoviciana (Nutt.) Rydb.","","Orobanchaceae"
"ORLUL2","ORLUA","Orobanche ludoviciana Nutt. var. arenosa (Suksd.) Cronquist","","Orobanchaceae"
"ORLUL2","ORLUG","Orobanche ludoviciana Nutt. var. genuina G. Beck","","Orobanchaceae"
"ORLUL2","ORMUA","Orobanche multiflora Nutt. var. arenosa (Suksd.) Munz","","Orobanchaceae"
"OROBA","","Orobanche L.","broomrape","Orobanchaceae"
"ORUN","","Orobanche uniflora L.","oneflowered broomrape","Orobanchaceae"
"ORUN","APUN2","Aphyllon uniflorum (L.) Torr. & A. Gray","","Orobanchaceae"
"ORUN","ORPO","Orobanche porphyrantha G. Beck","","Orobanchaceae"
"ORUN","ORPU7","Orobanche purpurea Jacq.","","Orobanchaceae"
"ORUN","ORSE4","Orobanche sedii (Suksd.) Fech.","","Orobanchaceae"
"ORUN","ORTE3","Orobanche terrae-novae Fernald","","Orobanchaceae"
"ORUN","ORUNO","Orobanche uniflora L. ssp. occidentalis (Greene) Abrams ex Ferris","","Orobanchaceae"
"ORUN","ORUNM2","Orobanche uniflora L. var. minuta (Suksd.) G. Beck","","Orobanchaceae"
"ORUN","ORUNO2","Orobanche uniflora L. var. occidentalis (Greene) Roy L. Taylor & MacBryde","","Orobanchaceae"
"ORUN","ORUNP","Orobanche uniflora L. var. purpurea (A. Heller) Achey","","Orobanchaceae"
"ORUN","ORUNS","Orobanche uniflora L. var. sedii (Suksd.) Achey","","Orobanchaceae"
"ORUN","ORUNT","Orobanche uniflora L. var. terrae-novae (Fernald) Munz","","Orobanchaceae"
"ORUN","ORUNT2","Orobanche uniflora L. var. typica Achey","","Orobanchaceae"
"ORUN","THUN3","Thalesia uniflora (L.) Britton","","Orobanchaceae"
"OXALI","","Oxalis L.","woodsorrel","Oxalidaceae"
"OXDI2","","Oxalis dillenii Jacq.","slender yellow woodsorrel","Oxalidaceae"
"OXDI2","OXBR","Oxalis brittoniae Small","","Oxalidaceae"
"OXDI2","OXCOD","Oxalis corniculata L. var. dillenii (Jacq.) Trel.","","Oxalidaceae"
"OXDI2","OXDIF","Oxalis dillenii Jacq. ssp. filipes (Small) Eiten","","Oxalidaceae"
"OXDI2","OXDIR3","Oxalis dillenii Jacq. var. radicans Shinners","","Oxalidaceae"
"OXDI2","OXFI2","Oxalis filipes Small","","Oxalidaceae"
"OXDI2","OXFL","Oxalis florida Salisb.","","Oxalidaceae"
"OXDI2","OXFLP","Oxalis florida Salisb. ssp. prostrata (Haw.) Lourteig","","Oxalidaceae"
"OXDI2","OXFLF","Oxalis florida Salisb. var. filipes (Small) H.E. Ahles","","Oxalidaceae"
"OXDI2","OXPR2","Oxalis prostrata Haw.","","Oxalidaceae"
"OXDI2","OXRU3","Oxalis rupestris Raf.","","Oxalidaceae"
"OXDI2","OXST2","Oxalis stricta auct. non L.","","Oxalidaceae"
"OXDI2","XABR2","Xanthoxalis brittoniae (Small) Small","","Oxalidaceae"
"OXDI2","XADI","Xanthoxalis dillenii (Jacq.) Holub","","Oxalidaceae"
"OXDI2","XAFI","Xanthoxalis filipes (Small) Small","","Oxalidaceae"
"OXDI2","XAFL","Xanthoxalis florida (Salisb.) Moldenke","","Oxalidaceae"
"ESCA2","","Eschscholzia californica Cham.","California poppy","Papaveraceae"
"ESCAC","","Eschscholzia californica Cham. ssp. californica","California poppy","Papaveraceae"
"ESCAC","ESCAC2","Eschscholzia californica Cham. var. crocea (Benth.) Jeps.","","Papaveraceae"
"ESCAC","ESCAD","Eschscholzia californica Cham. var. douglasii (Benth.) A. Gray","","Papaveraceae"
"ESCAC","ESCAM2","Eschscholzia californica Cham. var. maritima (Greene) Jeps.","","Papaveraceae"
"ESCAC","ESCAP","Eschscholzia californica Cham. var. peninsularis (Greene) Munz","","Papaveraceae"
"ESCAC","ESPR","Eschscholzia procera Greene","","Papaveraceae"
"ESCHS","","Eschscholzia Cham.","California poppy","Papaveraceae"
"PAPAV","","Papaver L.","poppy","Papaveraceae"
"PAPY","","Papaver pygmaeum Rydb.","alpine poppy","Papaveraceae"
"PAPY","PARAP2","Papaver radicatum Rottb. var. pygmaeum (Rydb.) S.L. Welsh","","Papaveraceae"
"PARA11","","Papaver radicatum Rottb.","rooted poppy","Papaveraceae"
"PARAK","","Papaver radicatum Rottb. ssp. kluanense (D. Löve) D.F. Murray","rooted poppy","Papaveraceae"
"PARAK","PAFR3","Papaver freedmanianum D. Löve","","Papaveraceae"
"PARAK","PAKL","Papaver kluanense D. Löve","","Papaveraceae"
"PARAK","PANUC","Papaver nudicaule L. var. coloradense Fedde","","Papaveraceae"
"PARAK","PANUC2","Papaver nudicaule L. var. columbianum Fedde","","Papaveraceae"
"PARAR","","Papaver radicatum Rottb. ssp. radicatum","rooted poppy","Papaveraceae"
"PARAR","PALAO","Papaver lapponicum (Tolm.) Nordh. ssp. occidentale (Lundstr.) Knaben","","Papaveraceae"
"PARAR","PALAP2","Papaver lapponicum (Tolm.) Nordh. ssp. porsildii Knaben","","Papaveraceae"
"PARAR","PANI5","Papaver nigroflavum D. Löve","","Papaveraceae"
"PARAR","PANUR","Papaver nudicaule L. var. radicatum (Rottb.) DC.","","Papaveraceae"
"PARAR","PARAO","Papaver radicatum Rottb. ssp. occidentale Lundstr.","","Papaveraceae"
"PARAR","PARAP3","Papaver radicatum Rottb. ssp. porsildii (Knaben) Á. Löve","","Papaveraceae"
"PASO2","","Papaver somniferum L.","opium poppy","Papaveraceae"
"PASO2","PASOS","Papaver somniferum L. var. setigerum auct. non (DC.) Corb.","","Papaveraceae"
"USNEA2","","Usnea Dill. ex Adans.","beard lichen","Parmeliaceae"
"ABBA","","Abies balsamea (L.) Mill.","balsam fir","Pinaceae"
"ABBAB","","Abies balsamea (L.) Mill. var. balsamea","balsam fir","Pinaceae"
"ABBAB","PIBA3","Pinus balsamea L.","","Pinaceae"
"ABIES","","Abies Mill.","fir","Pinaceae"
"ABLA","","Abies lasiocarpa (Hook.) Nutt.","subalpine fir","Pinaceae"
"ABLAL","","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae"
"ABLAL","ABBAL","Abies balsamea (L.) Mill. ssp. lasiocarpa (Hook.) B. Boivin","","Pinaceae"
"ABLAL","ABBAF","Abies balsamea (L.) Mill. var. fallax (Engelm.) B. Boivin","","Pinaceae"
"ABLAL","ABBI3","Abies bifolia A. Murray bis","","Pinaceae"
"ABLAL","ABLAB","Abies lasiocarpa (Hook.) Nutt. ssp. bifolia (A. Murray bis) Silba","","Pinaceae"
"ABLAL","ABLAB2","Abies lasiocarpa (Hook.) Nutt. var. bifolia (A. Murray bis) Eckenw.","","Pinaceae"
"ABLAL","ABSU","Abies subalpina Engelmann","","Pinaceae"
"LALA","","Larix laricina (Du Roi) K. Koch","tamarack","Pinaceae"
"LALA","LAAL6","Larix alaskensis W. Wight","","Pinaceae"
"LALA","LALAA9","Larix laricina (Du Roi) K. Koch ssp. alaskensis (W. Wight) Silba","","Pinaceae"
"LALA","LALAA5","Larix laricina (Du Roi) K. Koch var. alaskensis (W. Wight) Raup","","Pinaceae"
"LALY","","Larix lyallii Parl.","subalpine larch","Pinaceae"
"LAOC","","Larix occidentalis Nutt.","western larch","Pinaceae"
"LARIX","","Larix Mill.","larch","Pinaceae"
"PIAL","","Pinus albicaulis Engelm.","whitebark pine","Pinaceae"
"PIAL4","","Picea ×albertiana S. Br. [glauca × engelmannii]","Western white spruce","Pinaceae"
"PIAL4","PIALA","Picea ×albertiana S. Br. ssp. albertiana","","Pinaceae"
"PIAL4","PIALD","Picea ×albertiana S. Br. ssp. albertiana var. densata (L.H. Bailey) W.L. Strong & Hills","","Pinaceae"
"PIAL4","PIALP","Picea ×albertiana S. Br. ssp. albertiana var. porsildii (Raup) W.L. Strong & Hills","","Pinaceae"
"PIAL4","PIALO","Picea ×albertiana S. Br. ssp. ogilviei W.L. Strong & Hills","","Pinaceae"
"PIAL4","PIGLA2","Picea glauca (Moench) Voss var. albertiana (S. Br.) Sarg.","","Pinaceae"
"PIAL4","PIGLD","Picea glauca (Moench) Voss var. densata L.H. Bailey","","Pinaceae"
"PIAL4","PIGLP2","Picea glauca (Moench) Voss var. porsildii Raup","","Pinaceae"
"PIBA2","","Pinus banksiana Lamb.","jack pine","Pinaceae"
"PIBA2","PIDI4","Pinus divaricata (Aiton) Sudw.","","Pinaceae"
"PICEA","","Picea A. Dietr.","spruce","Pinaceae"
"PICO","","Pinus contorta Douglas ex Loudon","lodgepole pine","Pinaceae"
"PICOL","","Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson","lodgepole pine","Pinaceae"
"PICOL","PICOL2","Pinus contorta Douglas ex Loudon ssp. latifolia (Engelm. ex S. Watson) Critchfield","","Pinaceae"
"PICOL","PIDIH","Pinus divaricata (Aiton) Sudw. var. hendersonii (Lemmon) B. Boivin","","Pinaceae"
"PICOL","PIDIL","Pinus divaricata (Aiton) Sudw. var. latifolia (Engelm. ex S. Watson) B. Boivin","","Pinaceae"
"PIEN","","Picea engelmannii Parry ex Engelm.","Engelmann spruce","Pinaceae"
